"","year","country","pa_b","spatial_lag","time_spatial_lag","rel_lag","time_rel_lag","trade_lag","time_trade_lag","trade_lag_20","time_trade_lag_20","lang_lag","time_lang_lag","env_igo_lag","time_env_igo_lag","env_igo_lag_20","time_env_igo_lag_20","gdppc","tradeo","gdpg","fdiprop","odaprop","nrr","popd","fhipr","region","b_prop","US","env_igo_nb"
"920",1964,"DZA",0,0.666666666666667,0.777777777777778,0.75,0.708333333333333,NA,NA,NA,NA,0.591836734693878,0.591836734693878,0.635416666666667,0.625,0.633986928104575,0.625,225.8215618,61.5101972,34.31372878,NA,0.104296767763112,NA,5.025506982,NA,"Northern Africa",0.437229437229437,1,3
"921",1964,"ECU",0,1,1,0.706896551724138,0.706896551724138,0.933403665550103,0.89922364877834,0.933472377093101,0.942294450116644,0.380952380952381,0.380952380952381,0.661764705882352,0.640287769784173,0.670588235294118,0.640287769784173,362.380504,19.19029712,2.106368247,NA,0.00889634584431327,NA,18.18499494,NA,"South America",0.437229437229437,1,4
"922",1964,"EGY",0,0.4,0.4,0.791666666666666,0.75,NA,NA,NA,NA,0.478260869565217,0.478260869565217,0.688524590163934,0.669456066945607,0.699530516431925,0.669456066945607,NA,41.34578413,10.51809262,NA,NA,NA,29.37961324,NA,"Northern Africa",0.437229437229437,1,5
"923",1964,"ERI",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eastern Africa",0.437229437229437,1,0
"924",1964,"ESH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Northern Africa",0.437229437229437,1,NA
"925",1964,"ESP",1,0.833333333333333,0.833333333333333,0.689655172413793,0.689655172413793,0.88081111018919,0.845707824771348,0.88081111018919,0.864137732279552,0.380952380952381,0.380952380952381,0.63973063973064,0.623287671232877,0.644194756554307,0.623287671232877,609.4873841,NA,9.596498874,NA,0,NA,62.62085518,NA,"Southern Europe",0.437229437229437,1,9
"926",1964,"EST",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,29.6970276,NA,"Northern Europe",0.437229437229437,1,0
"927",1964,"ETH",1,0.5,0.5,0.733333333333333,0.733333333333333,NA,NA,NA,NA,0.614035087719299,0.596491228070176,0.673469387755103,0.65625,0.673469387755103,0.65625,NA,NA,NA,NA,NA,NA,21.29789192,NA,"Eastern Africa",0.437229437229437,1,2
"928",1964,"FIN",1,0.25,0.5,0.689655172413793,0.689655172413793,0.886842425910585,0.859641768058764,0.886946062851759,0.870798550212917,1,1,0.643636363636364,0.627306273062731,0.650406504065041,0.627306273062731,1522.319242,NA,3.285099636,NA,0,NA,14.85048426,NA,"Northern Europe",0.437229437229437,1,7
"929",1964,"FJI",1,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,293.2920888,NA,6.358771968,NA,0.034220455876032,NA,24.15900383,NA,"Melanesia",0.437229437229437,1,0
"930",1964,"FLK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South America",0.437229437229437,1,NA
"931",1964,"FRA",1,0.909090909090909,0.818181818181818,0.706896551724138,0.706896551724138,0.874640707597318,0.853104238368318,0.874640707597318,0.855177607696518,0.666666666666666,0.666666666666666,0.645454545454546,0.624615384615385,0.654723127035831,0.624615384615385,1758.856659,25.15910587,6.233679952,NA,0,NA,88.0075443,NA,"Western Europe",0.437229437229437,1,14
"932",1964,"FRO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,25.3474212,NA,"Northern Europe",0.437229437229437,1,NA
"933",1964,"FSM",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.22571429,NA,"Micronesia",0.437229437229437,1,0
"934",1964,"GAB",1,0.666666666666667,0.666666666666667,0.706896551724138,0.706896551724138,0.903097855341094,0.880468161160866,0.903097855341094,0.880666257866232,0.666666666666666,0.666666666666666,0.656050955414013,0.640522875816993,0.661016949152542,0.640522875816993,290.0536325,92.49665716,6.092435284,NA,0.0262816774016985,NA,2.066953856,NA,"Middle Africa",0.437229437229437,1,2
"935",1964,"GBR",1,0.833333333333333,0.666666666666667,0.706896551724138,0.706896551724138,0.908759912872458,0.865479611322559,0.917758710035173,0.893977815500604,0.614035087719299,0.596491228070176,0.666666666666666,0.64741641337386,0.675324675324675,0.64741641337386,1613.456884,NA,4.874383998,NA,0,NA,221.7583599,NA,"Northern Europe",0.437229437229437,1,12
"936",1964,"GEO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.76405752,NA,"Western Asia",0.437229437229437,1,0
"937",1964,"GHA",1,0.8,0.6,0.8,0.8,0.847010341369901,0.834453501089545,0.847194154022545,0.83494594138427,0.596491228070176,0.578947368421053,0.65925925925926,0.639097744360902,0.65925925925926,0.639097744360902,206.565574,48.63636364,4.405974199,NA,0.0116901274258015,NA,32.7777226,NA,"Western Africa",0.437229437229437,1,2
"938",1964,"GIB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2279.6,NA,"Southern Europe",0.437229437229437,1,NA
"939",1964,"GIN",1,0.8,0.8,0.8,0.8,NA,NA,NA,NA,0.666666666666666,0.666666666666666,0.659574468085106,0.641304347826087,0.659574468085106,0.641304347826087,NA,NA,NA,NA,NA,NA,15.0901229,NA,"Western Africa",0.437229437229437,1,1
"940",1964,"GLP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.437229437229437,1,NA
"941",1964,"GMB",0,NA,NA,0.75,0.708333333333333,0.844571562653241,NA,0.844854206787934,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.90247036,NA,"Western Africa",0.437229437229437,1,0
"942",1964,"GNB",0,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.18783784,NA,"Western Africa",0.437229437229437,1,0
"943",1964,"GNQ",0,NA,NA,NA,NA,NA,NA,NA,NA,0.574074074074074,0.574074074074074,NA,NA,NA,NA,38.30178691,NA,NA,NA,NA,NA,10.08976827,NA,"Middle Africa",0.437229437229437,1,0
"944",1964,"GRC",1,0.5,0.285714285714286,0.689655172413793,0.689655172413793,0.874714981767969,0.875968095217668,0.87483308596206,0.88631411527532,1,1,0.642857142857142,0.625454545454546,0.648,0.625454545454546,695.2286244,24.34394994,11.84486767,NA,0,NA,65.78452289,NA,"Southern Europe",0.437229437229437,1,7
"945",1964,"GRD",1,NA,NA,NA,NA,NA,NA,NA,NA,0.614035087719299,0.596491228070176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.9470588,NA,"Caribbean",0.437229437229437,1,0
"946",1964,"GRL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.106526193,NA,"Northern America",0.437229437229437,1,NA
"947",1964,"GTM",1,0.8,0.8,0.689655172413793,0.689655172413793,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.664179104477612,0.643939393939393,0.664179104477612,0.643939393939393,280.0966364,30.21856193,9.541043931,NA,0.00838612618783655,NA,42.07207913,NA,"Central America",0.437229437229437,1,3
"948",1964,"GUF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South America",0.437229437229437,1,NA
"949",1964,"GUM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,142.5851852,NA,"Micronesia",0.437229437229437,1,NA
"950",1964,"GUY",1,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,283.1577561,109.0607368,-12.27865726,NA,0.034991520618733,NA,3.155421687,NA,"South America",0.437229437229437,1,0
"951",1964,"HKG",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.7278104,153.2751511,15.76405294,NA,0.00281610328740924,NA,3353.823529,NA,"Eastern Asia",0.437229437229437,1,NA
"952",1964,"HND",1,0.5,0.5,0.689655172413793,0.689655172413793,0.874533724543287,0.823066959155678,0.874960152117105,0.824641350594349,0.333333333333333,0.333333333333333,0.64,0.622448979591837,0.64,0.622448979591837,180.8874864,46.80643588,3.580436708,NA,0.0178449541004388,NA,20.26729824,NA,"Central America",0.437229437229437,1,2
"953",1964,"HRV",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.57994992,NA,"Southern Europe",0.437229437229437,1,0
"954",1964,"HTI",0,0.25,0.25,0.733333333333333,0.733333333333333,NA,NA,NA,NA,0.666666666666666,0.666666666666666,0.648936170212766,0.630434782608696,0.648936170212766,0.630434782608696,71.53440103,NA,-1.892792551,NA,0.0106482769291184,NA,149.5740203,NA,"Caribbean",0.437229437229437,1,1
"955",1964,"HUN",1,0.333333333333333,0.666666666666667,0.689655172413793,0.689655172413793,0.877070643698283,NA,0.877302759343022,NA,NA,NA,0.627906976744186,0.619047619047619,0.627906976744186,0.619047619047619,NA,NA,NA,NA,0,NA,112.0509497,NA,"Eastern Europe",0.437229437229437,1,2
"956",1964,"IDN",1,0.5,0.625,0.75,0.708333333333333,NA,NA,NA,NA,NA,NA,0.694174757281553,0.673267326732674,0.72,0.673267326732674,NA,18.41810022,-2.237029984,NA,NA,NA,52.97202261,NA,"South-Eastern Asia",0.437229437229437,1,4
"957",1964,"IND",0,0.75,0.5,0,0,0.884479893081544,0.859926014180429,0.885583680933248,0.872490228596028,0.603448275862069,0.586206896551724,0.679347826086957,0.653846153846154,0.679347826086957,0.653846153846154,101.315165,10.18733784,5.994353262,NA,0.0201858978862668,NA,160.7477554,NA,"Southern Asia",0.437229437229437,1,4
"958",1964,"IRL",0,1,1,0.689655172413793,0.689655172413793,0.860274507289606,0.86592747755577,0.860389179779276,0.877104983635213,0.614035087719299,0.596491228070176,0.640776699029126,0.628712871287129,0.642857142857143,0.628712871287129,852.1353017,NA,NA,NA,0,NA,41.4087676,NA,"Northern Europe",0.437229437229437,1,5
"959",1964,"IRN",1,0.571428571428571,0.285714285714286,0.75,0.708333333333333,0.842083337133304,0.775439505030372,0.84888079624706,0.775795678153547,0.5,0.5,0.670157068062827,0.6524064171123,0.692307692307692,0.6524064171123,211.9011178,27.79091328,7.042075229,NA,0.00554921172385382,NA,14.28024632,NA,"Southern Asia",0.437229437229437,1,3
"960",1964,"IRQ",0,0.5,0.5,0.75,0.708333333333333,NA,0.812289708909921,NA,0.822631387532796,0.434782608695652,0.434782608695652,0.656050955414013,0.640522875816993,0.661016949152542,0.640522875816993,255.7500911,NA,NA,NA,0.00260811844884316,NA,17.68713904,NA,"Western Asia",0.437229437229437,1,2
"961",1964,"ISL",1,NA,NA,0.706896551724138,0.706896551724138,0.893279742746872,0.86172717047208,0.893450787085487,0.862998642763511,NA,NA,0.637795275590551,0.614173228346456,0.637795275590551,0.614173228346456,1831.705656,NA,10.28338287,NA,0,NA,1.851900249,NA,"Northern Europe",0.437229437229437,1,6
"962",1964,"ISR",1,0.428571428571429,0.428571428571429,0.733333333333333,0.733333333333333,0.873043692131044,0.882545602200693,0.873143171353765,0.897031789617076,0.614035087719299,0.596491228070176,0.665236051502145,0.649122807017544,0.673366834170854,0.649122807017544,1257.811405,NA,10.69571298,NA,0.0379770522711348,NA,109.935305,NA,"Western Asia",0.437229437229437,1,5
"963",1964,"ITA",1,0.6,0.555555555555556,0.689655172413793,0.689655172413793,0.901847007108325,0.871422671285719,0.901847007108325,0.906819727366676,1,1,0.636963696369637,0.620805369127517,0.641025641025641,0.620805369127517,1126.019337,NA,5.609727978,NA,0,NA,174.2613308,NA,"Southern Europe",0.437229437229437,1,9
"964",1964,"JAM",1,0.5,0.5,0.689655172413793,0.689655172413793,NA,0.82255450455345,NA,0.868608312079989,0.596491228070176,0.578947368421053,0.648936170212766,0.630434782608696,0.648936170212766,0.630434782608696,485.1845719,68.20501097,NA,NA,0.00417326700749123,NA,157.3285319,NA,"Caribbean",0.437229437229437,1,1
"965",1964,"JOR",0,0.6,0.2,0.791666666666666,0.75,0.873465132778205,NA,0.88002630289649,NA,0.478260869565217,0.478260869565217,0.656050955414013,0.640522875816993,0.661016949152542,0.640522875816993,NA,NA,NA,NA,NA,NA,11.09028785,NA,"Western Asia",0.437229437229437,1,2
"966",1964,"JPN",1,0.25,0.75,0.8,0.8,0.89329686879185,0.833213211597037,0.893665053960177,0.884504090284068,NA,NA,0.677902621722847,0.67680608365019,0.691666666666667,0.67680608365019,724.6937622,NA,8.473642383,NA,0,NA,261.5216798,NA,"Eastern Asia",0.437229437229437,1,8
"967",1964,"KAZ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80701189,NA,"Central Asia",0.437229437229437,1,0
"968",1964,"KEN",1,0.6,0.6,0.706896551724138,0.706896551724138,NA,NA,NA,NA,0.596491228070176,0.578947368421053,0.653061224489796,0.75,0.653061224489796,0.75,106.5388112,60.99571232,8.778340216,NA,0.0599942145179975,NA,15.28130161,NA,"Eastern Africa",0.437229437229437,1,1
"969",1964,"KGZ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.58446298,NA,"Central Asia",0.437229437229437,1,0
"970",1964,"KHM",0,1,0.333333333333333,0.666666666666667,0.666666666666667,0.913328243684072,0.890969107727999,0.913410997928354,0.880016219326649,NA,NA,0.679487179487179,0.657894736842106,0.679487179487179,0.657894736842106,123.2010249,38.03921406,NA,NA,0.0325980388340975,NA,33.50147292,NA,"South-Eastern Asia",0.437229437229437,1,2
"971",1964,"KIR",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.596491228070176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.69135802,NA,"Micronesia",0.437229437229437,1,0
"972",1964,"KNA",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,235.9439317,NA,NA,NA,NA,NA,155.4028571,NA,"Caribbean",0.437229437229437,1,0
"973",1964,"KOR",1,0.5,0.5,0.571428571428571,0.571428571428571,0.882995228822951,0.838963899565185,0.882905455161053,1,1,1,NA,NA,NA,NA,146.3030553,18.61137898,9.020568283,NA,0.0657393837684072,NA,282.6222994,NA,"Eastern Asia",0.437229437229437,1,0
"974",1964,"KWT",0,0.333333333333333,0.333333333333333,0.75,0.708333333333333,NA,NA,NA,NA,0.478260869565217,0.478260869565217,0.648936170212766,0.630434782608696,0.648936170212766,0.630434782608696,NA,NA,NA,NA,NA,NA,23.59674523,NA,"Western Asia",0.437229437229437,1,1
"975",1964,"LAO",1,0.4,0.8,0.666666666666667,0.666666666666667,0.908626725626898,0.839476833887676,0.94163049665706,0.832110771780709,NA,NA,0.668789808917197,0.653594771241829,0.677966101694915,0.653594771241829,NA,NA,NA,NA,NA,NA,9.849302426,NA,"South-Eastern Asia",0.437229437229437,1,2
"976",1964,"LBN",0,0.6,0.4,0.689655172413793,0.689655172413793,NA,NA,NA,NA,0.591836734693878,0.591836734693878,0.676190476190476,0.658536585365854,0.685714285714286,0.658536585365854,NA,NA,NA,NA,NA,NA,192.7185728,NA,"Western Asia",0.437229437229437,1,4
"977",1964,"LBR",0,0.666666666666667,0.666666666666667,0.714285714285714,0.714285714285714,NA,0.865250078799188,NA,0.891085519067531,0.596491228070176,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.70939576,NA,"Western Africa",0.437229437229437,1,0
"978",1964,"LBY",0,0.7,0.666666666666667,0.75,0.708333333333333,0.889447448467241,0.900939654471547,0.889635086748518,0.901105992925772,0.478260869565217,0.478260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906349387,NA,"Northern Africa",0.437229437229437,1,0
"979",1964,"LCA",1,NA,NA,NA,NA,NA,NA,NA,NA,0.614035087719299,0.596491228070176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.552459,NA,"Caribbean",0.437229437229437,1,0
"980",1964,"LIE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,110.15625,NA,"Western Europe",0.437229437229437,1,0
"981",1964,"LKA",1,0,1,0.666666666666667,0.666666666666667,0.826070355736039,0.849877285722239,0.826231228198782,0.854398252549796,NA,NA,0.678899082568807,0.654205607476635,0.678899082568807,0.654205607476635,117.0719883,53.24937922,2.516748594,NA,0.00869689782677008,NA,168.9924414,NA,"Southern Asia",0.437229437229437,1,2
"982",1964,"LSO",0,NA,NA,NA,NA,NA,NA,NA,NA,0.614035087719299,0.596491228070176,NA,NA,NA,NA,58.1347795,65.77380952,10.61506999,NA,0.119900354291142,NA,26.65144928,NA,"Southern Africa",0.437229437229437,1,0
"983",1964,"LTU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,46.25,NA,"Northern Europe",0.437229437229437,1,0
"984",1964,"LUX",0,1,1,0.706896551724138,0.706896551724138,NA,NA,NA,NA,0.657142857142857,0.657142857142857,0.646464646464646,0.634020618556701,0.647798742138365,0.634020618556701,2441.038555,NA,3.43910854,NA,0,NA,NA,NA,"Western Europe",0.437229437229437,1,7
"985",1964,"LVA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,35.5298986,NA,"Northern Europe",0.437229437229437,1,0
"986",1964,"MAC",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9680.9,NA,"Eastern Asia",0.437229437229437,1,NA
"987",1964,"MAR",1,1,1,0.791666666666666,0.75,0.921515773590966,0.901854258972086,0.920390844836092,0.90160564171247,0.612244897959184,0.612244897959184,0.657142857142857,0.639024390243903,0.662857142857143,0.639024390243903,208.0869598,38.00104159,NA,NA,0.0355668820059368,NA,28.51343371,NA,"Northern Africa",0.437229437229437,1,4
"988",1964,"MCO",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11071.53429,NA,"Western Europe",0.437229437229437,1,0
"989",1964,"MDA",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.4262375,NA,"Eastern Europe",0.437229437229437,1,0
"990",1964,"MDG",1,NA,NA,0.733333333333333,0.733333333333333,0.934558849055108,0.909322229171996,0.934558849055108,0.909457086994525,0.666666666666666,0.666666666666666,0.668789808917197,0.653594771241829,0.677966101694915,0.653594771241829,138.459331,32.70676241,-0.929401623,NA,0.0109172912712636,NA,9.430567115,NA,"Eastern Africa",0.437229437229437,1,2
"991",1964,"MDV",0,NA,NA,0.75,0.708333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.25,NA,"Southern Asia",0.437229437229437,1,0
"992",1964,"MEX",1,0.5,0.5,0.689655172413793,0.689655172413793,0.897101050199263,0.848043863094547,0.897121909292529,0.847271690860641,0.380952380952381,0.380952380952381,0.651785714285714,0.631818181818182,0.658163265306122,0.631818181818182,424.189634,18.27372642,8.106886928,NA,0.000180424524941038,NA,20.56746213,NA,"Central America",0.437229437229437,1,6
"993",1964,"MHL",0,NA,NA,NA,NA,NA,NA,NA,NA,0.614035087719299,0.596491228070176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.15,NA,"Micronesia",0.437229437229437,1,0
"994",1964,"MKD",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.45159261,NA,"Southern Europe",0.437229437229437,1,0
"995",1964,"MLI",1,0.857142857142857,0.857142857142857,0.75,0.75,1.20529152213112,0.953444644209225,1.00538448156637,0.918660064027149,0.696969696969697,0.696969696969697,0.656050955414013,0.640522875816993,0.661016949152542,0.640522875816993,NA,NA,NA,NA,NA,NA,4.565241479,NA,"Western Africa",0.437229437229437,1,2
"996",1964,"MLT",0,0.6,NA,0.689655172413793,0.689655172413793,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.96875,NA,"Southern Europe",0.437229437229437,1,0
"997",1964,"MMR",1,0.666666666666667,0.666666666666667,0.733333333333333,0.733333333333333,0.804179366553425,0.784605842661061,0.745630459738445,0.703887065629755,1,1,0.678321678321678,0.652482269503546,0.678321678321678,0.652482269503546,28.43417171,NA,8.810824478,NA,0.0636386141677426,NA,35.51532729,NA,"South-Eastern Asia",0.437229437229437,1,3
"998",1964,"MNE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.17167286,NA,"Southern Europe",0.437229437229437,1,0
"999",1964,"MNG",1,0,1,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,0.659574468085106,0.641304347826087,0.659574468085106,0.641304347826087,NA,NA,NA,NA,NA,NA,0.695270172,NA,"Eastern Asia",0.437229437229437,1,1
"1000",1964,"MNP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,20.78478261,NA,"Micronesia",0.437229437229437,1,NA
"1001",1964,"MOZ",1,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.168349907,NA,"Eastern Africa",0.437229437229437,1,0
"1002",1964,"MRT",0,1,1,0.791666666666666,0.75,0.916785670574122,0.948668567635754,0.916785670574122,0.94735211762141,0.478260869565217,0.478260869565217,0.661616161616161,0.644329896907216,0.670731707317073,0.644329896907216,184.5585173,40.37869453,-1.983767575,NA,0.00963217398511623,NA,0.884146696,NA,"Western Africa",0.437229437229437,1,3
"1003",1964,"MSR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.437229437229437,1,NA
"1004",1964,"MTQ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.437229437229437,1,NA
"1005",1964,"MUS",1,NA,NA,NA,NA,NA,NA,NA,NA,0.642857142857143,0.630952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.1187192,NA,"Eastern Africa",0.437229437229437,1,0
"1006",1964,"MWI",1,0.5,NA,0.706896551724138,0.706896551724138,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,49.00729697,NA,-1.391078518,NA,0.0862610223139055,NA,41.29855749,NA,"Eastern Africa",0.437229437229437,1,0
"1007",1964,"MYS",1,0.4,0.833333333333333,0.733333333333333,0.733333333333333,0.833859581638151,NA,0.834136648158575,NA,1,1,0.660550458715596,0.635514018691589,0.660550458715596,0.635514018691589,292.57773,89.70588235,7.338803527,NA,0.00507145686971501,NA,26.11276822,NA,"South-Eastern Asia",0.437229437229437,1,2
"1008",1964,"MYT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Eastern Africa",0.437229437229437,1,NA
"1009",1964,"NAM",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762013385,NA,"Southern Africa",0.437229437229437,1,0
"1010",1964,"NCL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.688183807,NA,"Melanesia",0.437229437229437,1,NA
"1011",1964,"NER",1,0.875,0.75,0.75,0.708333333333333,0.965347744685636,0.951267167973056,0.961804574351892,0.94522524138405,0.612244897959184,0.612244897959184,0.674999999999999,0.653594771241829,0.688524590163935,0.653594771241829,153.3720202,19.63342023,9.42822932,NA,0.00769237681309216,NA,3.017839267,NA,"Western Africa",0.437229437229437,1,2
"1012",1964,"NFK",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Australia and New Zealand",0.437229437229437,1,NA
"1013",1964,"NGA",1,0.571428571428571,0.571428571428571,0.733333333333333,0.733333333333333,0.832176799650731,0.81064114256091,0.832240796033495,0.816155292072608,0.596491228070176,0.578947368421053,0.649484536082474,0.630434782608696,0.649484536082474,0.630434782608696,108.0136245,22.31646302,8.578618915,NA,0.00401123674252092,NA,52.50784391,NA,"Western Africa",0.437229437229437,1,1
"1014",1964,"NIC",0,0.857142857142857,0.857142857142857,0.689655172413793,0.689655172413793,NA,NA,NA,NA,0.380952380952381,0.380952380952381,0.64,0.622448979591837,0.64,0.622448979591837,149.4352442,59.06679898,10.86547925,NA,0.0265604944976197,NA,16.28847432,NA,"Central America",0.437229437229437,1,2
"1015",1964,"NIU",0,NA,NA,NA,NA,NA,NA,NA,NA,0.596491228070176,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Polynesia",0.437229437229437,1,NA
