"","year","country","pa_b","spatial_lag","time_spatial_lag","rel_lag","time_rel_lag","trade_lag","time_trade_lag","trade_lag_20","time_trade_lag_20","lang_lag","time_lang_lag","env_igo_lag","time_env_igo_lag","env_igo_lag_20","time_env_igo_lag_20","gdppc","tradeo","gdpg","fdiprop","odaprop","nrr","popd","fhipr","region","b_prop","US","env_igo_nb","riskset","log_gdppc","log_tradeo","log_b_prop","log_popd"
"2476",1979,"AND",0,NA,NA,NA,NA,NA,NA,NA,NA,0.714285714285714,0.666666666666667,NA,NA,NA,NA,9455.667022,NA,1.463000179,NA,0,0,69.30638298,NA,"Southern Europe",0.525862068965517,1,0,1,9.1543695256164,NA,-0.642716326933054,4.23853700844782
"2477",1979,"ARE",0,0.8,0.6,0.8,0.766666666666667,0.869158496368887,0.823644283761508,0.869158496368887,0.821740555019857,0.75,0.708333333333333,0.745614035087721,0.728888888888888,0.744444444444444,0.71590909090909,29526.72188,NA,-1.58960332,0.00164536829907971,7.10805860516043e-05,34.36005264,11.33808786,5,"Western Asia",0.525862068965517,1,2,1,10.2930509587554,NA,-0.642716326933054,2.4281676650342
"2478",1979,"ARM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.7166842,NA,"Western Asia",0.525862068965517,1,0,1,NA,NA,-0.642716326933054,4.67017751159467
"2479",1979,"ASM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,157.14,NA,"Polynesia",0.525862068965517,1,NA,1,NA,NA,-0.642716326933054,5.05713712774768
"2480",1979,"ATG",0,NA,NA,0.76829268292683,0.76829268292683,NA,0.855518255062331,NA,0.814078812165779,0.637931034482759,0.637931034482759,NA,NA,NA,NA,1366.092143,NA,4.38362792,-0.0785167467552125,0.0409652580956049,0,146.2022727,NA,"Caribbean",0.525862068965517,1,0,1,7.21970949246778,NA,-0.642716326933054,4.98499109233849
"2481",1979,"AZE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.81405242,NA,"Western Asia",0.525862068965517,1,0,1,NA,NA,-0.642716326933054,4.27408017306026
"2482",1979,"BES",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Caribbean",0.525862068965517,1,NA,1,NA,NA,-0.642716326933054,NA
"2483",1979,"BGD",0,1,1,0.8,0.766666666666667,0.821942895187049,0.861333122047301,0.767620481824986,0.940428567254683,NA,NA,0.76470588235294,0.75657894736842,0.76470588235294,0.75657894736842,166.0064224,21.03851496,7.073837733,0.000579742131984161,0.0721831636090143,1.776654347,614.6389337,4,"Southern Asia",0.525862068965517,1,2,1,5.11202647676476,3.04635480362945,-0.642716326933054,6.42103499572122
"2484",1979,"BIH",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.69376953,NA,"Southern Europe",0.525862068965517,1,0,1,NA,NA,-0.642716326933054,4.39066136696704
"2485",1979,"BLR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.93783017,NA,"Eastern Europe",0.525862068965517,1,0,1,NA,NA,-0.642716326933054,3.84882396374728
"2486",1979,"BMU",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8876.865672,NA,1.452784504,NA,0.000336275738545607,0,992.5925926,NA,"Northern America",0.525862068965517,1,NA,1,9.09120380881459,NA,-0.642716326933054,6.90032030050208
"2487",1979,"COM",0,0.5,0.25,0.8,0.766666666666667,NA,NA,NA,NA,0.76,0.74,0.749999999999998,0.740740740740742,0.749999999999998,0.740740740740742,NA,NA,NA,NA,NA,NA,165.4691026,5,"Eastern Africa",0.525862068965517,1,1,1,NA,NA,-0.642716326933054,5.10878448614947
